EstacaoCodigo,Data,Maxima,Total,DiaMaxima,NumDiasDeChuva,TotalAnual,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
734006,01/06/1963,22.6,146.3,27,24,,2.6,10.7,0.6,1,3.7,2.4,0.6,12,9.5,0,0,1.2,0.6,1.2,14.2,0.4,0.4,0,0,0.8,2.6,0.2,0,0,18,9,22.6,17,6,9,
734006,01/05/1963,65.2,177,27,21,,17,0,2.1,0,0.2,3,1.4,4.7,2.4,0.6,1,0.4,5.4,0,0.6,0,0,0,0,0.4,1.1,3.1,0.6,10.8,4.7,47.2,65.2,5.1,0,0,0
734006,01/04/1963,105.4,286.8,24,21,,11,18.7,23.4,5.7,5.6,3.9,0.6,1.3,7,0.6,0,2.2,1.8,0,0.2,1.9,0,0,0,0,2,0,4,105.4,19.4,22.1,0,0,20.5,29.5,
734006,01/03/1963,55,302.3,29,25,,0,0.2,0,0,4.6,11.8,7.1,18.4,26,5.7,7.2,14.5,17,23.1,7.7,1.8,2.4,5.6,4.4,12,4.9,0,0.2,0,5.7,0,14.8,32.6,55,11.9,7.7
734006,01/02/1963,65.6,189.1,18,17,,0.8,0.6,9.4,0,0,0,0.4,1,0.2,0,0,0,4.6,0.2,2.4,0,9,65.6,0,0.2,0,0,1.5,0,4.5,26.1,4.8,57.8,,,
734006,01/01/1963,15.3,32.4,31,15,,2.2,0,0,0,0,0,0,0.2,0.6,0,0,0,0.2,0,0,0.2,0.4,0.2,3.4,0.6,1,1.6,5.9,0,0.2,0,0,0,0,0.4,15.3
734006,01/12/1961,3.6,13.2,29,14,2223.5,0,0,0,0.6,0,0.2,0,0,0,0,0,0,1.5,0.8,0.4,0,0.6,0.4,0,0,0,0.6,0.4,0.6,0,0.8,0,0.6,3.6,2.1,0
734006,01/11/1961,2.2,8,6,13,2223.5,0.2,0.6,0,0.2,1,2.2,0.2,0.2,1,0,0,0,0,0,1.3,0.1,0.2,0,0,0,0,0,0.6,0.2,0,0,0,0,0,0,
734006,01/10/1961,18.1,72.6,14,26,2223.5,7.2,1.4,0.5,0,3,7.4,2.6,6.1,0.2,3.7,0.3,0.5,5.5,18.1,0.5,1,3.6,0,3.3,0.6,0.5,0.4,4,0.9,0.2,0,0,0,0.2,0.5,0.4
734006,01/09/1961,15.6,82.4,5,21,2223.5,13.6,4.8,0.9,0.6,15.6,0.7,1.1,2,0.2,0.4,2.9,3,0,0,0,0.4,0,0,0,11,4.9,0.4,0,1,4.5,1.2,10.2,3,0,0,
734006,01/08/1961,15.2,91.7,15,25,2223.5,7.4,5.2,2.6,0.2,0.2,0,2.6,2.1,1.1,14.9,8.4,0,1,3.6,15.2,3.8,0.2,0.2,0.6,1.3,0,0,0,3.7,7.5,1.3,0.5,0,3.5,1,3.6
734006,01/07/1961,54.5,320.9,25,27,2223.5,0.2,14.6,4.3,12.7,26.7,9.4,2.4,2.9,0,0,0,12.1,8.3,28.6,0,0.3,29.3,17.9,10.9,2.7,4,12.1,5.2,14,54.5,34.2,0.6,0.2,9.9,1.4,1.5
734006,01/06/1961,109,324.9,26,22,2223.5,36.5,5.7,13.3,0.1,5.1,0,0,1.2,6.5,0.2,9.7,14,4.7,4.8,0,0,0,0,23,1.4,20.7,4.2,0,15.2,8.1,109,9.2,1.5,0,30.8,
734006,01/05/1961,51.6,276.5,13,23,2223.5,0,5.6,8.6,0,19.3,2.9,0.5,3.1,42.1,4.8,2.8,4.2,51.6,22.3,0,0,0,3.4,0,5.1,1,9.5,38.3,2.9,0,3,41.1,2.3,1.1,0,1
734006,01/04/1961,134.1,511.4,15,20,2223.5,0,1.9,0,8,13.5,0,1,18.3,20.7,0,0,0,16.8,97.1,134.1,14,12.1,0,60.8,42.4,1.2,0,0.5,3.4,0,0.9,2.4,0,5.6,56.7,
734006,01/03/1961,71,191.2,29,21,2223.5,0,0,0,0.4,0,0,0.5,0.4,0,2.8,0.6,0.7,46.1,29.4,5,0,0.5,2.6,1.2,0,0,0,2.2,2.8,2.5,8.6,8.2,4.1,71,0.2,1.4
734006,01/02/1961,23.5,57.3,6,13,2223.5,0,1.3,4.8,1.5,0,23.5,3.2,0.6,0,1.5,1.2,0,0,0,0,4.7,0,2.6,0,0,8.2,0.4,0,0,3.8,0,0,0,,,
734006,01/01/1961,76.7,273.4,23,13,2223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,25.5,28.2,57.9,12.9,25.4,2.2,41,76.7,1.3,0,0,0.3,0,0,0.3,0
734006,01/12/1901,6.8,12,10,3,735.2,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,1.6
734006,01/11/1901,7.4,15.8,30,3,735.2,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,7.4,
734006,01/10/1901,33.7,33.7,10,1,735.2,0,0,0,0,0,0,0,0,0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734006,01/09/1901,14,25.3,30,3,735.2,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,14,
734006,01/08/1901,50.5,92.8,10,3,735.2,0,0,0,0,0,0,0,0,0,50.5,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,22.9
734006,01/07/1901,46.8,84.8,20,3,735.2,0,0,0,0,0,0,0,0,0,33.2,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,4.8
734006,01/06/1901,46,96.8,30,3,735.2,0,0,0,0,0,0,0,0,0,45.8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,46,
734006,01/05/1901,88.2,179.8,20,3,735.2,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,88.2,0,0,0,0,0,0,0,0,0,0,69.2
734006,01/04/1901,14.2,32.8,10,3,735.2,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,5.8,
734006,01/03/1901,61.4,81.8,31,3,735.2,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,61.4
734006,01/02/1901,48.4,52.2,28,3,735.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,48.4,,,
734006,01/01/1901,26,27.4,31,2,735.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,26
734006,00:00,44.6,52,20,3,1067.3,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,5.6,0
734006,00:00,4,4.4,10,2,1067.3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,
734006,00:00,53.6,55,10,3,1067.3,0,0,0,0,0,0,0,0,0,53.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.6,0
734006,00:00,59.4,98.4,10,3,1067.3,0,0,0,0,0,0,0,0,0,59.4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,14,
734006,00:00,45.4,121,10,3,1067.3,0,0,0,0,0,0,0,0,0,45.4,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,32.6,0
734006,00:00,57,149.8,20,3,1067.3,0,0,0,0,0,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,48.2,0
734006,00:00,152.1,327.3,10,3,1067.3,0,0,0,0,0,0,0,0,0,152.1,0,0,0,0,0,0,0,0,0,104.2,0,0,0,0,0,0,0,0,0,71,
734006,00:00,0,0,1,,1067.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734006,00:00,109.4,118.1,30,3,1067.3,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,109.4,
734006,00:00,20.9,22.7,30,2,1067.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,20.9,0
734006,00:00,47.5,82.9,20,3,1067.3,0,0,0,0,0,0,0,0,0,34.4,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,1,,,
734006,00:00,22.5,35.7,10,3,1067.3,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,6.8,0
